"","CV_t","RN","RNN","D_slope","RC","gPi","PPF","PPi","PImd","PILSM","RTR","PIR","RDPI","ESPI","ESPIID","PSI","RPI","PQ","PR","NRW","ESP","CEV","PFI","APC","SI","RSI","EVS","FW","min","max","mean","median","slope","range","variance","mean_lower","mean_upper"
"1",0.0285965646078844,-0.228428307048534,0.218164885113393,1.93640142855822,1.05323244281865,0.0285965646078844,3.3688556383744,0.0817199223047826,0.0817199223047826,0.0817199223047826,-0.0661542228181574,0.088992372033041,0.017241858145531,0.225913499998458,0.228068716252088,0.814048320331071,0.0172418581455309,0.225913499998458,2.25913499998458,2.25913499998458,0.259423935114955,2.85965646078844,0.0433427794033522,0.225913499998458,0.0216678065940501,0.971403435392116,0.0521926669912657,2.47724115473011,25.3857150716896,27.6448500716742,26.4964215188064,26.4922301737229,-0.228428307048534,2.25913499998458,0.574119336903923,27.1838021124937,25.9236043574003
"2",0.0477081555389755,-0.374286406349416,0.357469491832177,3.17284990336569,1.09041597419238,0.0477081555389754,5.53684998361891,0.132651925596954,0.132651925596954,0.132651925596954,-0.107384892149915,0.152939666913138,0.0287713558999089,0.370165822059331,0.373697206400001,0.727650361220081,0.0287713558999089,0.370165822059331,3.70165822059331,3.70165822059331,0.432801548602274,4.77081555389755,0.0723095270225749,0.370165822059331,0.059230833896336,0.952291844461024,0.140125687342318,4.05903148101435,24.2033887957639,27.9050470163572,26.0233135238849,26.0164458834014,-0.374286406349416,3.70165822059331,1.5413825607655,27.1496065631749,25.0847359911432
"3",0.0173176575413458,-0.0614131691205967,0.0586538383038393,0.520603378600287,1.0319020835151,0.0173176575413458,2.05871400748436,0.0503127466673464,0.0503127466673464,0.0503127466673466,-0.0407293663497567,0.0529782267696953,0.0104409652863057,0.0607370608367001,0.0613164927905844,0.942140185455322,0.0104409652863057,0.0607370608367001,0.607370608367001,0.607370608367001,0.157103306916469,1.73176575413458,0.026247747618971,0.0607370608367001,0.0035277826691528,0.982682342458654,0.00377252967979241,0.666008656955194,11.4645326089779,12.0719032173449,11.7631471010322,11.7620202538924,-0.0614131691205967,0.607370608367001,0.0414978264777165,11.9479500319639,11.6091446585891
"4",0.0609079729481495,0.533830538199778,0.509845209383937,4.54327335721707,1.11690167967337,0.0609079729481495,7.75192298866566,0.16671482614397,0.16671482614397,0.166714826143971,0.134959621164167,0.196066606788666,0.036778159830466,0.527953504751707,0.532990184607534,0.65196250504549,0.036778159830466,0.527953504751707,5.27953504751707,5.27953504751707,0.552548400087458,6.09079729481495,0.0923160131853435,0.527953504751707,0.10785213004562,0.93909202705185,0.285047000852476,-5.78924300568074,26.3885245344052,31.6680595819223,29.0723698090243,29.082164864771,0.533830538199778,5.27953504751707,3.13551700937724,27.4659806665515,30.4110274277515
"5",0.175015002907743,-0.842336152448367,0.804489479873059,7.14053765928708,1.37715722201793,0.175015002907743,18.5985298745795,0.41241576118341,0.41241576118341,0.412415761183409,-0.333860378100855,0.430534028433593,0.106230916924609,0.833062726916826,0.841010150728844,0.542789109724115,0.106230916924609,0.833062726916826,8.33062726916826,8.33062726916826,1.58771101987418,17.5015002907743,0.265263914296052,0.833062726916826,0.489003408665436,0.824984997092256,0.709709352932122,9.13490017906915,11.8689578418951,20.1995851110633,15.9647207849927,15.9492650757734,-0.842336152448367,8.33062726916826,7.80680288225334,18.4994570969474,13.8524405250304
"6",0.0806628006535286,0.516832945275934,0.493611328586276,4.39861188594168,1.15781103578941,0.0806628006535284,10.4615944494622,0.215069399088775,0.215069399088775,0.215069399088774,0.174103799262342,0.266545636530572,0.0487504367690485,0.511143041291246,0.516019349216749,0.65926838094757,0.0487504367690485,0.511143041291246,5.11143041291246,5.11143041291246,0.731761365390093,8.06628006535286,0.122257691534686,0.511143041291246,0.138284865884823,0.919337199346471,0.267183741254588,-5.60490886046752,18.6549930511834,23.7664234640959,21.2533825375248,21.2628657108326,0.516832945275934,5.11143041291246,2.93902115380046,19.6981421150431,22.5494162229263
"7",0.05021892502139,0.390352288263628,0.372813523959146,3.32217253283694,1.09540674959246,0.05021892502139,6.32846259365591,0.139463315648564,0.139463315648564,0.139463315648564,0.112898874572647,0.159428984429759,0.0303116917441843,0.386054831879074,0.389737797476366,0.71924217224749,0.0303116917441843,0.386054831879074,3.86054831879074,3.86054831879074,0.45557888945513,5.021892502139,0.0761150095796985,0.386054831879074,0.0650242434311916,0.94978107497861,0.152413384226353,-4.23326148069852,23.8209125789194,27.6814608977101,25.7834176611989,25.7905800885065,0.390352288263628,3.86054831879074,1.67654722648988,24.6087795827542,26.7622827265695
"8",0.469675733118588,-0.645107309151477,0.616122247742884,5.46861608858683,2.4825773454766,0.469675733118588,43.3447130869275,0.818028250588251,0.818028250588251,0.818028250588251,-0.662213345714299,0.892529733940646,0.301498725566392,0.63800521033513,0.644091784175224,0.607863082509667,0.301498725566392,0.63800521033513,6.3800521033513,6.3800521033513,4.26083092792311,46.9675733118588,0.711870533079837,0.63800521033513,1.00503514926297,0.530324266881412,0.416268523253153,6.9960084899097,1.4192532369757,7.799305340327,4.55601354752875,4.54417671616817,-0.645107309151477,6.3800521033513,4.57895375578469,6.49725389066347,2.93831326158315
"9",0.0509848136230228,-0.301543330841819,0.287994806684963,2.55620218071414,1.09692662879342,0.0509848136230228,5.90226003068415,0.141109097104543,0.141109097104543,0.141109097104543,-0.114231173846535,0.16429222457572,0.0307491831982981,0.298223587749983,0.301068642709243,0.768318638575955,0.0307491831982981,0.298223587749983,2.98223587749983,2.98223587749983,0.462526921067308,5.09848136230228,0.0772758392514894,0.298223587749983,0.0509966596313862,0.949015186376977,0.0909513401547537,3.27015315548016,18.1520207983146,21.1342566758144,19.6182406638757,19.6127077587227,-0.301543330841819,2.98223587749983,1.00046474170229,20.5256371089777,18.8620769596241
"10",0.00182705612467825,-0.0123920457299017,0.0118352636234646,0.105048167471836,1.00331843046049,0.00182705612467811,0.219987159783352,0.00543240321752445,0.00543240321752445,0.00543240321752351,-0.00439765974751979,0.00546207541357551,0.00110160178946091,0.0122556195383808,0.0123725382281784,0.987759637403149,0.00110160178946091,0.0122556195383808,0.122556195383808,0.122556195383808,0.016574791274377,0.182705612467825,0.0027692029324265,0.0122556195383808,7.5101059186496e-05,0.998172943875322,0.000153601572592276,0.134388272933651,22.4376607981657,22.5602169935495,22.4979156994212,22.4976883224353,-0.0123920457299017,0.122556195383808,0.00168961729851503,22.5352055251039,22.4668408446857
