"","CV_t","RN","RNN","D_slope","RC","gPi","PPF","PPi","PImd","PILSM","RTR","PIR","RDPI","ESPI","ESPIID","PSI","RPI","PQ","PR","NRW","ESP","CEV","PFI","APC","SI","RSI","EVS","FW","min","max","mean","median","slope","range","variance","mean_lower","mean_upper"
"1",0.0381551128154855,-0.76995009183148,0.599362346934758,2.25913499998458,1.06214995735853,0.0381551128154855,4.7067923830726,0.0817199223047826,0.0817199223047826,0.0817199223047826,-0.0817199223047826,0.088992372033041,0.0242313701288529,0.753044999994861,0.767132576525377,0.564987682203647,0.0242313701288529,0.753044999994861,2.25913499998458,2.25913499998458,0.120553710726529,3.81551128154855,0.0476099799608393,0.753044999994861,0.038416703513883,0.961844887184514,0.60825537893155,2.47962579377459,25.3857150716896,27.6448500716742,26.3884943829073,26.2617061941326,-0.76995009183148,2.25913499998458,1.01375896488592,27.1838021124937,25.5931866533209
"2",0.063829320303582,-1.26158555681446,0.982072589136979,3.70165822059331,1.10619051368244,0.0638293203035821,7.71085985242072,0.132651925596954,0.132651925596954,0.132651925596954,-0.132651925596954,0.152939666913138,0.0404532547366606,1.2338860735311,1.25696897626723,0.442167662853553,0.0404532547366606,1.2338860735311,3.70165822059331,3.70165822059331,0.201673140188593,6.3829320303582,0.0796462763788282,1.2338860735311,0.105303233466258,0.936170679696418,1.63303023136773,4.06293878125193,24.2033887957639,27.9050470163572,25.8464717814354,25.6387256568102,-1.26158555681446,3.70165822059331,2.72171705227955,27.1496065631749,24.5433369996959
"3",0.0230689600683931,-0.207001819586305,0.161139140995324,0.607370608367001,1.03712039279412,0.0230689600683933,2.88207891677417,0.0503127466673464,0.0503127466673464,0.0503127466673467,-0.0503127466673464,0.0529782267696953,0.0146696072831584,0.202456869455667,0.206244327897865,0.828499165264511,0.0146696072831584,0.202456869455667,0.607370608367001,0.607370608367001,0.0728879705400373,2.30689600683931,0.028785466626319,0.202456869455667,0.00624463356520726,0.976931039931607,0.0439652081832999,0.666649769446122,11.4645326089779,12.0719032173449,11.7341307871817,11.7000436612019,-0.207001819586305,0.607370608367001,0.0732753469721665,11.9479500319639,11.5203115423994
"4",0.0802396196572314,1.79935174068439,1.40069297179027,5.27953504751707,1.13533919291044,0.0802396196572314,11.026758921476,0.16671482614397,0.16671482614397,0.16671482614397,0.16671482614397,0.184964939041886,0.051579998210118,1.75984501583902,1.79276728654349,0.357225562428078,0.051579998210118,1.75984501583902,5.27953504751707,5.27953504751707,0.253522612912801,8.02396196572314,0.100123060896722,1.75984501583902,0.188803355520282,0.919760380342769,3.32194887733634,-5.79481584015546,26.3885245344052,31.6680595819223,29.324592494504,29.6208929308442,1.79935174068439,5.27953504751707,5.53658146222724,27.4659806665515,31.1832043224564
"5",0.238509293369019,-2.83921378357367,2.21016641835076,8.33062726916826,1.46425791330767,0.238509293369019,25.4583454798959,0.41241576118341,0.41241576118341,0.41241576118341,-0.41241576118341,0.701883634615566,0.149869004278666,2.77687575638942,2.8288241123763,0.26046999629939,0.149869004278666,2.77687575638942,8.33062726916826,8.33062726916826,0.753586563809813,23.8509293369019,0.297612084982861,2.77687575638942,0.885539992047931,0.761490706630981,8.27098050902885,9.1436936062221,11.8689578418951,20.1995851110633,15.5667362725973,15.0992010687154,-2.83921378357367,8.33062726916826,13.7849675150481,18.4994570969474,12.6340154482473
"6",0.105968836253617,1.74205893664568,1.35609378301759,5.11143041291246,1.18270069579646,0.105968836253617,14.9511717874247,0.215069399088775,0.215069399088775,0.215069399088775,0.215069399088775,0.246437426138234,0.0683396975717288,1.70381013763749,1.73568413681098,0.364689462591671,0.0683396975717288,1.70381013763749,5.11143041291246,5.11143041291246,0.334815847446812,10.5968836253617,0.13222799772356,1.70381013763749,0.241404736823478,0.894031163746383,3.11376975252778,-5.61030425141842,18.6549930511834,23.7664234640959,21.4975742502011,21.7844402427625,1.74205893664568,5.11143041291246,5.18961625421296,19.6981421150431,23.297006385359
"7",0.0662579760830144,1.31573789640419,1.02422710498535,3.86054831879074,1.11045412285033,0.0662579760830145,8.98020594556174,0.139463315648564,0.139463315648564,0.139463315648565,0.139463315648564,0.152010160303185,0.0425214392034089,1.28684943959691,1.31092315360298,0.431827799490076,0.0425214392034089,1.28684943959691,3.86054831879074,3.86054831879074,0.209346645642603,6.62579760830144,0.0826767549820424,1.28684943959691,0.114001962643114,0.933742023916986,1.77623153061625,-4.23733649801893,23.8209125789194,27.6814608977101,25.9678501643694,26.1845135904239,1.31573789640419,3.86054831879074,2.96038588436042,24.6087795827542,27.3269207459845
"8",0.668861674256792,-2.1744259209381,1.69266688456263,6.3800521033513,3.24024057197928,0.668861674256792,58.3336654653902,0.818028250588251,0.818028250588251,0.818028250588251,-0.818028250588251,1.22806611981098,0.431875788025076,2.12668403445043,2.16646893985682,0.315017588976996,0.431875788025076,2.12668403445043,6.3800521033513,6.3800521033513,2.11331459519861,66.8861674256792,0.834606126364669,2.12668403445043,1.90189136637693,0.331138325743208,4.85120962281914,7.00274297959338,1.4192532369757,7.799305340327,4.25121513999388,3.89315099133641,-2.1744259209381,6.3800521033513,8.08534937136523,6.49725389066347,2.00517638932429
"9",0.0682452705976196,-1.01639467661729,0.791205436887686,2.98223587749983,1.11395576611088,0.0682452705976196,8.2153499876318,0.141109097104543,0.141109097104543,0.141109097104543,-0.141109097104543,0.16429222457572,0.043237567194324,0.994078625833277,1.01267533481995,0.49593465584704,0.043237567194324,0.994078625833277,2.98223587749983,2.98223587749983,0.215625639737069,6.82452705976196,0.0851565026497847,0.994078625833277,0.0907067738305255,0.93175472940238,1.05995046927607,3.27330106656709,18.1520207983146,21.1342566758144,19.4757683561844,19.3083979753043,-1.01639467661729,2.98223587749983,1.76658411546012,20.5256371089777,18.4258996033911
"10",0.002428461331272,-0.041769152304277,0.0325149089794193,0.122556195383808,1.00384381884164,0.00242846133127193,0.308850561343426,0.00543240321752445,0.00543240321752445,0.00543240321752429,-0.00543240321752445,0.00546207541357551,0.00154719327274569,0.040852065127936,0.0416163044415541,0.959905558528117,0.00154719327274569,0.040852065127936,0.122556195383808,0.122556195383808,0.0076728910816353,0.2428461331272,0.00303023597064586,0.040852065127936,0.000132645228669438,0.997571538668728,0.00179007872422448,0.134517637619106,22.4376607981657,22.5602169935495,22.4920607420351,22.4851825882125,-0.041769152304277,0.122556195383808,0.00298346454037413,22.5352055251039,22.4489159589663
