"","CV_t","RN","RNN","D_slope","RC","gPi","PPF","PPi","PImd","PILSM","RTR","PIR","RDPI","ESPI","ESPIID","PSI","RPI","PQ","PR","NRW","ESP","CEV","PFI","APC","SI","RSI","EVS","FW","min","max","mean","median","slope","range","variance","mean_lower","mean_upper"
"1",0.0320883592778374,-0.454461559763666,0.436044035468389,2.02861102039432,1.05298164735855,0.0320883592778376,3.90127133267013,0.0817199223047826,0.0817199223047826,0.0817199223047834,-0.0658762638987534,0.088992372033041,0.0200058635946179,0.451826999996916,0.454029784690779,0.687539655680202,0.0200058635946179,0.451826999996916,2.25913499998458,2.25913499998458,0.154843022859113,3.20883592778374,0.0432052629325987,0.451826999996916,0.0272859759947676,0.967911640722163,0.206593150179192,2.47924848750639,25.3857150716896,27.6448500716742,26.4999143063759,26.4922301737229,-0.454461559763666,2.25913499998458,0.723076025627173,27.1838021124937,25.8160265002581
"2",0.0535288632856916,-0.744648446708277,0.714470798975349,3.32393799400215,1.08997502943117,0.0535288632856917,6.40317878152343,0.132651925596954,0.132651925596954,0.132651925596954,-0.106933695124075,0.136342978377232,0.0333796228027017,0.740331644118662,0.74394097072831,0.573181377535832,0.0333796228027017,0.740331644118662,3.70165822059331,3.70165822059331,0.258304606028684,5.35288632856916,0.0720737571128726,0.740331644118662,0.0745820189080349,0.946471136714308,0.554656599056694,4.06232055398821,24.2033887957639,27.9050470163572,26.0290365576211,26.0164458834014,-0.744648446708277,3.70165822059331,1.94129809669843,27.1496065631749,24.9084665520673
"3",0.0194332471106909,-0.122182425589864,0.117230856544228,0.545394015676489,1.03175481224804,0.019433247110691,2.38606497604356,0.0503127466673464,0.0503127466673464,0.0503127466673468,-0.040558234558371,0.0529782267696953,0.0121156820133047,0.1214741216734,0.122066342447998,0.891120710141544,0.0121156820133047,0.1214741216734,0.607370608367001,0.607370608367001,0.0937755246546934,1.94332471106909,0.0261658299130137,0.1214741216734,0.00444271999215582,0.980566752889309,0.0149327259100064,0.66654833029456,11.4645326089779,12.0719032173449,11.7640861403154,11.7620202538924,-0.122182425589864,0.607370608367001,0.0522645406850225,11.9479500319639,11.5802222486669
"4",0.0683733710149746,1.06206390168711,1.0190226646622,4.79467978805122,1.11637862965246,0.0683733710149745,9.04351444769188,0.16671482614397,0.16671482614397,0.16671482614397,0.134392563932384,0.192220882684395,0.0427070007151055,1.05590700950341,1.06105485546811,0.484951023671883,0.0427070007151055,1.05590700950341,5.27953504751707,5.27953504751707,0.329937076537864,6.83733710149746,0.0920610943897784,1.05590700950341,0.135872781733367,0.931626628985025,1.12829562561152,-5.79393408600322,26.3885245344052,31.6680595819223,29.0642072625686,29.082164864771,1.06206390168711,5.27953504751707,3.94903468964032,27.4659806665515,30.6624338585857
"5",0.196252836122619,-1.67584047105717,1.60792530435572,7.48056326211027,1.37483717830028,0.196252836122619,21.3448377109844,0.41241576118341,0.41241576118341,0.41241576118341,-0.332457603402952,0.450317391775941,0.123197894270618,1.66612545383365,1.67424828767887,0.373714356597993,0.123197894270618,1.66612545383365,8.33062726916826,8.33062726916826,0.947022006540822,19.6252836122619,0.264243968117196,1.66612545383365,0.61538009194461,0.803747163877381,2.80922779743023,9.14230227817537,11.8689578418951,20.1995851110633,15.9776005426754,15.9492650757734,-1.67584047105717,8.33062726916826,9.83229729100581,18.4994570969474,13.4557439884033
"6",0.0905577668785446,1.02824693437597,0.986576164893741,4.6420133341756,1.15710494614382,0.0905577668785445,12.2278246260896,0.215069399088775,0.215069399088775,0.215069399088774,0.173372270694012,0.259487944754392,0.0566216563125565,1.02228608258249,1.02727001699871,0.493036613565827,0.0566216563125565,1.02228608258249,5.11143041291246,5.11143041291246,0.436988324813774,9.05577668785446,0.121931199245791,1.02228608258249,0.174228001186148,0.909442233121455,1.05758785600446,-5.6094505730263,18.6549930511834,23.7664234640959,21.2454798931017,21.2628657108326,1.02824693437597,5.11143041291246,3.7015574960156,19.6981421150431,22.7928176711602
"7",0.0563714042851726,0.776611760922918,0.745138766854367,3.50600816706506,1.09497987375536,0.0563714042851724,7.37564501421221,0.139463315648564,0.139463315648564,0.139463315648564,0.112424509553435,0.156876870135251,0.0351941981683107,0.772109663758149,0.775873917220915,0.562869177158052,0.0351941981683107,0.772109663758149,3.86054831879074,3.86054831879074,0.272021344773398,5.63714042851726,0.0759010868375211,0.772109663758149,0.081913907507266,0.943628595714827,0.603294734527806,-4.23669173394796,23.8209125789194,27.6814608977101,25.7774489717759,25.7905800885065,0.776611760922918,3.86054831879074,2.11153157084732,24.6087795827542,26.9461183607976
"8",0.525956419428858,-1.28345071466834,1.23143754829289,5.72902637851954,2.46621779899872,0.525956419428858,49.1485461241664,0.818028250588251,0.818028250588251,0.818028250588251,-0.659430936698693,0.98196133485247,0.350625444306271,1.27601042067026,1.28223133315199,0.437933691135193,0.350625444306271,1.27601042067026,6.3800521033513,6.3800521033513,2.53801327675761,52.5956419428857,0.708172243889297,1.27601042067026,1.26305942154533,0.474043580571142,1.64770705343915,7.00167742412628,1.4192532369757,7.799305340327,4.56587757366256,4.54417671616817,-1.28345071466834,6.3800521033513,5.76697468703702,6.49725389066347,2.63450125666166
"9",0.0572044312913943,-0.599925001596178,0.57561242101621,2.67792609408148,1.09645112404581,0.0572044312913944,6.82421535332193,0.141109097104543,0.141109097104543,0.141109097104543,-0.113751210931213,0.145293218508449,0.0356735579988908,0.596447175499966,0.59935502454152,0.62502929762479,0.0356735579988908,0.596447175499966,2.98223587749983,2.98223587749983,0.276041133340641,5.72044312913943,0.0770227132354972,0.596447175499966,0.064212778172454,0.942795568708606,0.360010801493134,3.27280299261849,18.1520207983146,21.1342566758144,19.6228514181699,19.6127077587227,-0.599925001596178,2.98223587749983,1.26003780522597,20.5256371089777,18.7200657273622
"10",0.00205040250924739,-0.0246541617535947,0.0236550263738907,0.11005046116097,1.00330353384748,0.00205040250924743,0.255269628266079,0.00543240321752445,0.00543240321752445,0.0054324032175246,-0.00437918218555549,0.00546207541357551,0.00127844603489884,0.0245112390767616,0.024630738314891,0.97593904102102,0.00127844603489884,0.0245112390767616,0.122556195383808,0.122556195383808,0.00989425853346956,0.205040250924739,0.00276075753087444,0.0245112390767616,9.45854190160446e-05,0.997949597490753,0.000607997915868659,0.134497169067773,22.4376607981657,22.5602169935495,22.4981051802428,22.4976883224353,-0.0246541617535947,0.122556195383808,0.00212799270554031,22.5352055251039,22.4610048353817
