"resolution","score","stat","analysis","genotype_form","correlation","p_value"
2,"RDPI","range","global","combined",0.75,0.001
2,"RDPI","variance","global","combined",0.756329113924051,0.001
2,"RDPI","mean_lower","global","combined",-0.268354430379747,0.002
2,"RDPI","mean_upper","global","combined",-0.324050632911392,0.001
2,"ESPI","min","global","combined",-0.184810126582278,0.012
2,"ESPI","max","global","combined",0.0791139240506329,0.301
2,"ESPI","mean","global","combined",-0.0531645569620253,0.486
2,"ESPI","median","global","combined",-0.0291139240506329,0.708
2,"ESPI","slope","global","combined",-0.170253164556962,0.018
2,"ESPI","range","global","combined",1,0.001
2,"ESPI","variance","global","combined",0.951898734177215,0.001
2,"ESPI","mean_lower","global","combined",-0.0234177215189873,0.74
2,"ESPI","mean_upper","global","combined",-0.090506329113924,0.23
2,"ESPIID","min","global","combined",-0.174050632911392,0.026
2,"ESPIID","max","global","combined",0.0873417721518987,0.252
2,"ESPIID","mean","global","combined",-0.0424050632911392,0.601
2,"ESPIID","median","global","combined",-0.0170886075949367,0.816
2,"ESPIID","slope","global","combined",-0.183544303797468,0.018
2,"ESPIID","range","global","combined",0.918354430379747,0.001
2,"ESPIID","variance","global","combined",0.917088607594937,0.001
2,"ESPIID","mean_lower","global","combined",-0.00886075949367089,0.915
2,"ESPIID","mean_upper","global","combined",-0.0848101265822785,0.296
2,"PSI","min","global","combined",0.105696202531646,0.148
2,"PSI","max","global","combined",-0.0518987341772152,0.473
2,"PSI","mean","global","combined",0.0310126582278481,0.703
2,"PSI","median","global","combined",0.0310126582278481,0.697
2,"PSI","slope","global","combined",-0.10379746835443,0.174
2,"PSI","range","global","combined",-0.556329113924051,0.001
2,"PSI","variance","global","combined",-0.585443037974684,0.001
2,"PSI","mean_lower","global","combined",0.0658227848101266,0.425
2,"PSI","mean_upper","global","combined",0.010126582278481,0.897
2,"RPI","min","global","combined",-0.425949367088608,0.001
2,"RPI","max","global","combined",-0.164556962025316,0.031
2,"RPI","mean","global","combined",-0.295569620253165,0.001
2,"RPI","median","global","combined",-0.272784810126582,0.001
2,"RPI","slope","global","combined",-0.160759493670886,0.033
2,"RPI","range","global","combined",0.75,0.001
2,"RPI","variance","global","combined",0.756329113924051,0.001
2,"RPI","mean_lower","global","combined",-0.268354430379747,0.001
2,"RPI","mean_upper","global","combined",-0.324050632911392,0.001
2,"PQ","min","global","combined",-0.184810126582278,0.02
2,"PQ","max","global","combined",0.0791139240506329,0.313
2,"PQ","mean","global","combined",-0.0531645569620253,0.489
2,"PQ","median","global","combined",-0.0291139240506329,0.724
2,"PQ","slope","global","combined",-0.170253164556962,0.027
2,"PQ","range","global","combined",1,0.001
2,"PQ","variance","global","combined",0.951898734177215,0.001
2,"PQ","mean_lower","global","combined",-0.0234177215189873,0.775
2,"PQ","mean_upper","global","combined",-0.090506329113924,0.236
2,"PR","min","global","combined",-0.184810126582278,0.012
2,"PR","max","global","combined",0.0791139240506329,0.276
2,"PR","mean","global","combined",-0.0531645569620253,0.513
2,"PR","median","global","combined",-0.0291139240506329,0.703
2,"PR","slope","global","combined",-0.170253164556962,0.02
2,"PR","range","global","combined",1,0.001
2,"PR","variance","global","combined",0.951898734177215,0.001
2,"PR","mean_lower","global","combined",-0.0234177215189873,0.747
2,"PR","mean_upper","global","combined",-0.090506329113924,0.224
2,"NRW","min","global","combined",-0.184810126582278,0.013
2,"NRW","max","global","combined",0.0791139240506329,0.328
2,"NRW","mean","global","combined",-0.0531645569620253,0.476
2,"NRW","median","global","combined",-0.0291139240506329,0.704
2,"NRW","slope","global","combined",-0.170253164556962,0.022
2,"NRW","range","global","combined",1,0.001
2,"NRW","variance","global","combined",0.951898734177215,0.001
2,"NRW","mean_lower","global","combined",-0.0234177215189873,0.788
2,"NRW","mean_upper","global","combined",-0.090506329113924,0.251
2,"ESP","min","global","combined",-0.422151898734177,0.001
2,"ESP","max","global","combined",-0.160759493670886,0.029
2,"ESP","mean","global","combined",-0.291772151898734,0.002
2,"ESP","median","global","combined",-0.270253164556962,0.001
2,"ESP","slope","global","combined",-0.156962025316456,0.045
2,"ESP","range","global","combined",0.75126582278481,0.001
2,"ESP","variance","global","combined",0.758860759493671,0.001
2,"ESP","mean_lower","global","combined",-0.265822784810127,0.002
2,"ESP","mean_upper","global","combined",-0.320253164556962,0.001
2,"CEV","min","global","combined",-0.426582278481013,0.001
2,"CEV","max","global","combined",-0.165189873417722,0.035
2,"CEV","mean","global","combined",-0.29620253164557,0.001
2,"CEV","median","global","combined",-0.273417721518987,0.001
2,"CEV","slope","global","combined",-0.158860759493671,0.038
2,"CEV","range","global","combined",0.749367088607595,0.001
2,"CEV","variance","global","combined",0.755696202531646,0.001
2,"CEV","mean_lower","global","combined",-0.268987341772152,0.001
2,"CEV","mean_upper","global","combined",-0.324683544303797,0.001
2,"PFI","min","global","combined",-0.434810126582278,0.001
2,"PFI","max","global","combined",-0.172151898734177,0.027
2,"PFI","mean","global","combined",-0.303164556962025,0.001
2,"PFI","median","global","combined",-0.279113924050633,0.001
2,"PFI","slope","global","combined",-0.213924050632911,0.004
2,"PFI","range","global","combined",0.739873417721519,0.001
2,"PFI","variance","global","combined",0.729746835443038,0.001
2,"PFI","mean_lower","global","combined",-0.270886075949367,0.002
2,"PFI","mean_upper","global","combined",-0.343037974683544,0.001
2,"APC","min","global","combined",-0.139873417721519,0.067
2,"APC","max","global","combined",0.10253164556962,0.174
2,"APC","mean","global","combined",-0.0145569620253165,0.841
2,"APC","median","global","combined",0.0145569620253165,0.856
2,"APC","slope","global","combined",-0.306329113924051,0.001
2,"APC","range","global","combined",0.781645569620253,0.001
2,"APC","variance","global","combined",0.757594936708861,0.001
2,"APC","mean_lower","global","combined",0.0354430379746835,0.63
2,"APC","mean_upper","global","combined",-0.0734177215189873,0.358
2,"SI","min","global","combined",-0.322151898734177,0.001
2,"SI","max","global","combined",-0.0607594936708861,0.416
2,"SI","mean","global","combined",-0.191772151898734,0.014
2,"SI","median","global","combined",-0.168987341772152,0.026
2,"SI","slope","global","combined",-0.148101265822785,0.048
2,"SI","range","global","combined",0.84746835443038,0.001
2,"SI","variance","global","combined",0.860126582278481,0.001
2,"SI","mean_lower","global","combined",-0.164556962025316,0.026
2,"SI","mean_upper","global","combined",-0.221518987341772,0.002
2,"RSI","min","global","combined",0.426582278481013,0.001
2,"RSI","max","global","combined",0.165189873417722,0.041
2,"RSI","mean","global","combined",0.29620253164557,0.001
2,"RSI","median","global","combined",0.273417721518987,0.002
2,"RSI","slope","global","combined",0.158860759493671,0.031
2,"RSI","range","global","combined",-0.749367088607595,0.001
2,"RSI","variance","global","combined",-0.755696202531646,0.001
2,"RSI","mean_lower","global","combined",0.268987341772152,0.001
2,"RSI","mean_upper","global","combined",0.324683544303797,0.001
2,"EVS","min","global","combined",-0.182278481012658,0.016
2,"EVS","max","global","combined",0.0791139240506329,0.308
2,"EVS","mean","global","combined",-0.0518987341772152,0.502
2,"EVS","median","global","combined",-0.0291139240506329,0.692
2,"EVS","slope","global","combined",-0.131012658227848,0.088
2,"EVS","range","global","combined",0.951898734177215,0.001
2,"EVS","variance","global","combined",1,0.001
2,"EVS","mean_lower","global","combined",-0.0246835443037975,0.751
2,"EVS","mean_upper","global","combined",-0.0816455696202532,0.298
2,"CV_t","min","local","linear",-0.252631578947368,0.14
2,"CV_t","max","local","linear",-0.147368421052632,0.363
2,"CV_t","mean","local","linear",-0.2,0.237
2,"CV_t","median","local","linear",-0.2,0.229
2,"CV_t","slope","local","linear",0.147368421052632,0.373
2,"CV_t","range","local","linear",0.631578947368421,0.002
2,"CV_t","variance","local","linear",0.631578947368421,0.001
2,"CV_t","mean_lower","local","linear",-0.210526315789474,0.221
2,"CV_t","mean_upper","local","linear",-0.210526315789474,0.213
2,"CV_t","min","local","gaussian",-0.442105263157895,0.008
2,"CV_t","max","local","gaussian",-0.336842105263158,0.051
2,"CV_t","mean","local","gaussian",-0.368421052631579,0.024
2,"CV_t","median","local","gaussian",-0.368421052631579,0.022
2,"CV_t","slope","local","gaussian",0.589473684210526,0.001
2,"CV_t","range","local","gaussian",0.589473684210526,0.002
2,"CV_t","variance","local","gaussian",0.589473684210526,0.001
2,"CV_t","mean_lower","local","gaussian",-0.431578947368421,0.008
2,"CV_t","mean_upper","local","gaussian",-0.357894736842105,0.025
2,"CV_t","min","local","sinusoidal",-0.421052631578947,0.006
2,"CV_t","max","local","sinusoidal",-0.368421052631579,0.027
2,"CV_t","mean","local","sinusoidal",-0.389473684210526,0.014
2,"CV_t","median","local","sinusoidal",-0.378947368421053,0.024
2,"CV_t","slope","local","sinusoidal",-0.6,0.001
2,"CV_t","range","local","sinusoidal",0.6,0.001
2,"CV_t","variance","local","sinusoidal",0.6,0.002
2,"CV_t","mean_lower","local","sinusoidal",-0.389473684210526,0.023
2,"CV_t","mean_upper","local","sinusoidal",-0.389473684210526,0.019
2,"CV_t","min","local","wave",-0.705263157894737,0.001
2,"CV_t","max","local","wave",-0.410526315789474,0.011
2,"CV_t","mean","local","wave",-0.589473684210526,0.001
2,"CV_t","median","local","wave",-0.557894736842105,0.001
2,"CV_t","slope","local","wave",-0.610526315789474,0.002
2,"CV_t","range","local","wave",0.610526315789474,0.002
2,"CV_t","variance","local","wave",0.610526315789474,0.001
2,"CV_t","mean_lower","local","wave",-0.547368421052632,0.004
2,"CV_t","mean_upper","local","wave",-0.610526315789474,0.001
2,"RN","min","local","linear",0.115789473684211,0.487
2,"RN","max","local","linear",0.136842105263158,0.439
2,"RN","mean","local","linear",0.147368421052632,0.362
2,"RN","median","local","linear",0.147368421052632,0.39
2,"RN","slope","local","linear",1,0.001
2,"RN","range","local","linear",0.263157894736842,0.106
2,"RN","variance","local","linear",0.263157894736842,0.13
2,"RN","mean_lower","local","linear",0.0736842105263158,0.678
2,"RN","mean_upper","local","linear",0.178947368421053,0.296
2,"RN","min","local","gaussian",-0.0315789473684211,0.86
2,"RN","max","local","gaussian",0.0736842105263158,0.692
2,"RN","mean","local","gaussian",0.0421052631578947,0.797
2,"RN","median","local","gaussian",0.0421052631578947,0.828
2,"RN","slope","local","gaussian",1,0.001
2,"RN","range","local","gaussian",1,0.001
2,"RN","variance","local","gaussian",1,0.001
2,"RN","mean_lower","local","gaussian",-0.0210526315789474,0.925
2,"RN","mean_upper","local","gaussian",0.0526315789473684,0.772
2,"RN","min","local","sinusoidal",0.0210526315789474,0.903
2,"RN","max","local","sinusoidal",-0.0315789473684211,0.881
2,"RN","mean","local","sinusoidal",-0.0105263157894737,0.971
2,"RN","median","local","sinusoidal",-0.0210526315789474,0.934
2,"RN","slope","local","sinusoidal",1,0.001
2,"RN","range","local","sinusoidal",-1,0.001
2,"RN","variance","local","sinusoidal",-1,0.001
2,"RN","mean_lower","local","sinusoidal",-0.0105263157894737,0.981
2,"RN","mean_upper","local","sinusoidal",-0.0105263157894737,0.976
2,"RN","min","local","wave",0.315789473684211,0.048
2,"RN","max","local","wave",0.0210526315789474,0.931
2,"RN","mean","local","wave",0.2,0.25
2,"RN","median","local","wave",0.168421052631579,0.324
2,"RN","slope","local","wave",1,0.001
2,"RN","range","local","wave",-1,0.001
2,"RN","variance","local","wave",-1,0.001
2,"RN","mean_lower","local","wave",0.157894736842105,0.341
2,"RN","mean_upper","local","wave",0.221052631578947,0.188
2,"RNN","min","local","linear",0.115789473684211,0.483
2,"RNN","max","local","linear",0.221052631578947,0.177
2,"RNN","mean","local","linear",0.168421052631579,0.313
2,"RNN","median","local","linear",0.168421052631579,0.315
2,"RNN","slope","local","linear",0.263157894736842,0.117
2,"RNN","range","local","linear",1,0.001
2,"RNN","variance","local","linear",1,0.001
2,"RNN","mean_lower","local","linear",0.157894736842105,0.374
2,"RNN","mean_upper","local","linear",0.157894736842105,0.336
2,"RNN","min","local","gaussian",-0.0315789473684211,0.877
2,"RNN","max","local","gaussian",0.0736842105263158,0.664
2,"RNN","mean","local","gaussian",0.0421052631578947,0.814
2,"RNN","median","local","gaussian",0.0421052631578947,0.83
2,"RNN","slope","local","gaussian",1,0.001
2,"RNN","range","local","gaussian",1,0.001
2,"RNN","variance","local","gaussian",1,0.001
2,"RNN","mean_lower","local","gaussian",-0.0210526315789474,0.921
2,"RNN","mean_upper","local","gaussian",0.0526315789473684,0.768
2,"RNN","min","local","sinusoidal",-0.0210526315789474,0.926
2,"RNN","max","local","sinusoidal",0.0315789473684211,0.877
2,"RNN","mean","local","sinusoidal",0.0105263157894737,0.976
2,"RNN","median","local","sinusoidal",0.0210526315789474,0.92
2,"RNN","slope","local","sinusoidal",-1,0.001
2,"RNN","range","local","sinusoidal",1,0.001
2,"RNN","variance","local","sinusoidal",1,0.001
2,"RNN","mean_lower","local","sinusoidal",0.0105263157894737,0.975
2,"RNN","mean_upper","local","sinusoidal",0.0105263157894737,0.976
2,"RNN","min","local","wave",-0.315789473684211,0.053
2,"RNN","max","local","wave",-0.0210526315789474,0.927
2,"RNN","mean","local","wave",-0.2,0.228
2,"RNN","median","local","wave",-0.168421052631579,0.319
2,"RNN","slope","local","wave",-1,0.001
2,"RNN","range","local","wave",1,0.001
2,"RNN","variance","local","wave",1,0.001
2,"RNN","mean_lower","local","wave",-0.157894736842105,0.353
2,"RNN","mean_upper","local","wave",-0.221052631578947,0.168
2,"D_slope","min","local","linear",0.115789473684211,0.502
2,"D_slope","max","local","linear",0.221052631578947,0.176
2,"D_slope","mean","local","linear",0.168421052631579,0.297
2,"D_slope","median","local","linear",0.168421052631579,0.299
2,"D_slope","slope","local","linear",0.263157894736842,0.132
2,"D_slope","range","local","linear",1,0.001
2,"D_slope","variance","local","linear",1,0.001
2,"D_slope","mean_lower","local","linear",0.157894736842105,0.361
2,"D_slope","mean_upper","local","linear",0.157894736842105,0.333
2,"D_slope","min","local","gaussian",-0.0315789473684211,0.87
2,"D_slope","max","local","gaussian",0.0736842105263158,0.677
2,"D_slope","mean","local","gaussian",0.0421052631578947,0.825
2,"D_slope","median","local","gaussian",0.0421052631578947,0.812
2,"D_slope","slope","local","gaussian",1,0.001
2,"D_slope","range","local","gaussian",1,0.001
2,"D_slope","variance","local","gaussian",1,0.001
2,"D_slope","mean_lower","local","gaussian",-0.0210526315789474,0.927
2,"D_slope","mean_upper","local","gaussian",0.0526315789473684,0.749
2,"D_slope","min","local","sinusoidal",-0.0210526315789474,0.924
2,"D_slope","max","local","sinusoidal",0.0315789473684211,0.878
2,"D_slope","mean","local","sinusoidal",0.0105263157894737,0.98
2,"D_slope","median","local","sinusoidal",0.0210526315789474,0.918
2,"D_slope","slope","local","sinusoidal",-1,0.001
2,"D_slope","range","local","sinusoidal",1,0.001
2,"D_slope","variance","local","sinusoidal",1,0.001
2,"D_slope","mean_lower","local","sinusoidal",0.0105263157894737,0.972
