"resolution","score","stat","analysis","genotype_form","correlation","p_value"
25,"RSI","slope","global","combined",0.569620253164557,0.001
25,"RSI","range","global","combined",-0.642405063291139,0.001
25,"RSI","variance","global","combined",-0.642405063291139,0.001
25,"RSI","mean_lower","global","combined",0.290506329113924,0.001
25,"RSI","mean_upper","global","combined",0.45,0.001
25,"EVS","min","global","combined",-0.0886075949367089,0.248
25,"EVS","max","global","combined",0.0582278481012658,0.443
25,"EVS","mean","global","combined",-0.0151898734177215,0.831
25,"EVS","median","global","combined",-0.0151898734177215,0.839
25,"EVS","slope","global","combined",-0.782911392405063,0.001
25,"EVS","range","global","combined",1,0.001
25,"EVS","variance","global","combined",1,0.001
25,"EVS","mean_lower","global","combined",0.0620253164556962,0.408
25,"EVS","mean_upper","global","combined",-0.0962025316455696,0.203
25,"CV_t","min","local","linear",-0.231578947368421,0.155
25,"CV_t","max","local","linear",-0.136842105263158,0.396
25,"CV_t","mean","local","linear",-0.168421052631579,0.324
25,"CV_t","median","local","linear",-0.168421052631579,0.304
25,"CV_t","slope","local","linear",0.0315789473684211,0.879
25,"CV_t","range","local","linear",0.621052631578947,0.001
25,"CV_t","variance","local","linear",0.621052631578947,0.001
25,"CV_t","mean_lower","local","linear",-0.178947368421053,0.279
25,"CV_t","mean_upper","local","linear",-0.178947368421053,0.293
25,"CV_t","min","local","gaussian",-0.442105263157895,0.003
25,"CV_t","max","local","gaussian",-0.336842105263158,0.047
25,"CV_t","mean","local","gaussian",-0.368421052631579,0.026
25,"CV_t","median","local","gaussian",-0.368421052631579,0.026
25,"CV_t","slope","local","gaussian",-0.589473684210526,0.001
25,"CV_t","range","local","gaussian",0.589473684210526,0.001
25,"CV_t","variance","local","gaussian",0.589473684210526,0.001
25,"CV_t","mean_lower","local","gaussian",-0.336842105263158,0.034
25,"CV_t","mean_upper","local","gaussian",-0.442105263157895,0.01
25,"CV_t","min","local","sinusoidal",-0.589473684210526,0.001
25,"CV_t","max","local","sinusoidal",-0.421052631578947,0.014
25,"CV_t","mean","local","sinusoidal",-0.536842105263158,0.001
25,"CV_t","median","local","sinusoidal",-0.536842105263158,0.001
25,"CV_t","slope","local","sinusoidal",-0.6,0.001
25,"CV_t","range","local","sinusoidal",0.6,0.001
25,"CV_t","variance","local","sinusoidal",0.6,0.001
25,"CV_t","mean_lower","local","sinusoidal",-0.421052631578947,0.018
25,"CV_t","mean_upper","local","sinusoidal",-0.589473684210526,0.001
25,"CV_t","min","local","wave",-0.557894736842105,0.002
25,"CV_t","max","local","wave",-0.410526315789474,0.007
25,"CV_t","mean","local","wave",-0.515789473684211,0.001
25,"CV_t","median","local","wave",-0.515789473684211,0.001
25,"CV_t","slope","local","wave",-0.610526315789474,0.001
25,"CV_t","range","local","wave",0.610526315789474,0.002
25,"CV_t","variance","local","wave",0.610526315789474,0.001
25,"CV_t","mean_lower","local","wave",-0.410526315789474,0.015
25,"CV_t","mean_upper","local","wave",-0.557894736842105,0.002
25,"RN","min","local","linear",0.357894736842105,0.036
25,"RN","max","local","linear",0.368421052631579,0.022
25,"RN","mean","local","linear",0.357894736842105,0.019
25,"RN","median","local","linear",0.357894736842105,0.03
25,"RN","slope","local","linear",1,0.001
25,"RN","range","local","linear",0.263157894736842,0.108
25,"RN","variance","local","linear",0.263157894736842,0.114
