"resolution","score","stat","analysis","genotype_form","correlation","p_value"
1,"RDPI","range","global","combined",0.661392405063291,0.001
1,"RDPI","variance","global","combined",0.696835443037975,0.001
1,"RDPI","mean_lower","global","combined",-0.293670886075949,0.001
1,"RDPI","mean_upper","global","combined",-0.328481012658228,0.001
1,"ESPI","min","global","combined",-0.199367088607595,0.008
1,"ESPI","max","global","combined",0.179113924050633,0.029
1,"ESPI","mean","global","combined",-0.0221518987341772,0.785
1,"ESPI","median","global","combined",0.00632911392405063,0.939
1,"ESPI","slope","global","combined",-0.0253164556962025,0.748
1,"ESPI","range","global","combined",1,0.001
1,"ESPI","variance","global","combined",0.873417721518987,0.001
1,"ESPI","mean_lower","global","combined",-0.00822784810126582,0.922
1,"ESPI","mean_upper","global","combined",0.00253164556962025,0.985
1,"ESPIID","min","global","combined",-0.193670886075949,0.008
1,"ESPIID","max","global","combined",0.170886075949367,0.026
1,"ESPIID","mean","global","combined",-0.0265822784810127,0.741
1,"ESPIID","median","global","combined",-0.00443037974683544,0.943
1,"ESPIID","slope","global","combined",-0.0221518987341772,0.782
1,"ESPIID","range","global","combined",0.836075949367089,0.001
1,"ESPIID","variance","global","combined",0.813291139240506,0.001
1,"ESPIID","mean_lower","global","combined",-0.0189873417721519,0.806
1,"ESPIID","mean_upper","global","combined",0.00443037974683544,0.957
1,"PSI","min","global","combined",0.0854430379746835,0.288
1,"PSI","max","global","combined",-0.0132911392405063,0.881
1,"PSI","mean","global","combined",0.0158227848101266,0.845
1,"PSI","median","global","combined",-0.0316455696202532,0.687
1,"PSI","slope","global","combined",0.354430379746835,0.001
1,"PSI","range","global","combined",-0.365822784810127,0.001
1,"PSI","variance","global","combined",-0.430379746835443,0.001
1,"PSI","mean_lower","global","combined",-0.0829113924050633,0.287
1,"PSI","mean_upper","global","combined",0.10253164556962,0.173
1,"RPI","min","global","combined",-0.516455696202532,0.001
1,"RPI","max","global","combined",-0.148101265822785,0.054
1,"RPI","mean","global","combined",-0.343037974683544,0.001
1,"RPI","median","global","combined",-0.304430379746835,0.001
1,"RPI","slope","global","combined",-0.0968354430379747,0.203
1,"RPI","range","global","combined",0.661392405063291,0.001
1,"RPI","variance","global","combined",0.696835443037975,0.001
1,"RPI","mean_lower","global","combined",-0.293670886075949,0.001
1,"RPI","mean_upper","global","combined",-0.328481012658228,0.001
1,"PQ","min","global","combined",-0.199367088607595,0.011
1,"PQ","max","global","combined",0.179113924050633,0.021
1,"PQ","mean","global","combined",-0.0221518987341772,0.785
1,"PQ","median","global","combined",0.00632911392405063,0.949
1,"PQ","slope","global","combined",-0.0253164556962025,0.754
1,"PQ","range","global","combined",1,0.001
1,"PQ","variance","global","combined",0.873417721518987,0.001
1,"PQ","mean_lower","global","combined",-0.00822784810126582,0.922
1,"PQ","mean_upper","global","combined",0.00253164556962025,0.976
1,"PR","min","global","combined",-0.199367088607595,0.008
1,"PR","max","global","combined",0.179113924050633,0.021
1,"PR","mean","global","combined",-0.0221518987341772,0.79
1,"PR","median","global","combined",0.00632911392405063,0.942
1,"PR","slope","global","combined",-0.0253164556962025,0.744
1,"PR","range","global","combined",1,0.001
1,"PR","variance","global","combined",0.873417721518987,0.001
1,"PR","mean_lower","global","combined",-0.00822784810126582,0.931
1,"PR","mean_upper","global","combined",0.00253164556962025,0.976
1,"NRW","min","global","combined",-0.199367088607595,0.008
1,"NRW","max","global","combined",0.179113924050633,0.023
1,"NRW","mean","global","combined",-0.0221518987341772,0.784
1,"NRW","median","global","combined",0.00632911392405063,0.934
1,"NRW","slope","global","combined",-0.0253164556962025,0.73
1,"NRW","range","global","combined",1,0.001
1,"NRW","variance","global","combined",0.873417721518987,0.001
1,"NRW","mean_lower","global","combined",-0.00822784810126582,0.902
1,"NRW","mean_upper","global","combined",0.00253164556962025,0.984
1,"ESP","min","global","combined",-0.517721518987342,0.001
1,"ESP","max","global","combined",-0.167088607594937,0.027
1,"ESP","mean","global","combined",-0.346835443037975,0.001
1,"ESP","median","global","combined",-0.306962025316456,0.001
1,"ESP","slope","global","combined",-0.137341772151899,0.075
1,"ESP","range","global","combined",0.624683544303797,0.001
1,"ESP","variance","global","combined",0.679113924050633,0.001
1,"ESP","mean_lower","global","combined",-0.291139240506329,0.002
1,"ESP","mean_upper","global","combined",-0.35253164556962,0.001
1,"CEV","min","global","combined",-0.522784810126582,0.001
1,"CEV","max","global","combined",-0.153164556962025,0.05
1,"CEV","mean","global","combined",-0.349367088607595,0.001
1,"CEV","median","global","combined",-0.310759493670886,0.001
1,"CEV","slope","global","combined",-0.101898734177215,0.194
1,"CEV","range","global","combined",0.65506329113924,0.001
1,"CEV","variance","global","combined",0.690506329113924,0.001
1,"CEV","mean_lower","global","combined",-0.29873417721519,0.002
1,"CEV","mean_upper","global","combined",-0.333544303797468,0.001
1,"PFI","min","global","combined",-0.515189873417721,0.001
1,"PFI","max","global","combined",-0.136708860759494,0.078
1,"PFI","mean","global","combined",-0.337974683544304,0.001
1,"PFI","median","global","combined",-0.305696202531646,0.001
1,"PFI","slope","global","combined",-0.0537974683544304,0.493
1,"PFI","range","global","combined",0.682911392405063,0.001
