"resolution","score","stat","analysis","genotype_form","correlation","p_value"
20,"RDPI","mean_lower","global","combined",-0.29873417721519,0.001
20,"RDPI","mean_upper","global","combined",-0.474683544303797,0.001
20,"ESPI","min","global","combined",-0.0860759493670886,0.286
20,"ESPI","max","global","combined",0.069620253164557,0.374
20,"ESPI","mean","global","combined",-0.0322784810126582,0.644
20,"ESPI","median","global","combined",-0.0867088607594937,0.226
20,"ESPI","slope","global","combined",-0.696835443037975,0.001
20,"ESPI","range","global","combined",1,0.001
20,"ESPI","variance","global","combined",0.943037974683544,0.001
20,"ESPI","mean_lower","global","combined",0.0772151898734177,0.329
20,"ESPI","mean_upper","global","combined",-0.0962025316455696,0.209
20,"ESPIID","min","global","combined",-0.0917721518987342,0.224
20,"ESPIID","max","global","combined",0.0639240506329114,0.373
20,"ESPIID","mean","global","combined",-0.0379746835443038,0.622
20,"ESPIID","median","global","combined",-0.0924050632911392,0.227
20,"ESPIID","slope","global","combined",-0.667088607594937,0.001
20,"ESPIID","range","global","combined",0.963924050632911,0.001
20,"ESPIID","variance","global","combined",0.912025316455696,0.001
20,"ESPIID","mean_lower","global","combined",0.0727848101265823,0.333
20,"ESPIID","mean_upper","global","combined",-0.101898734177215,0.182
20,"PSI","min","global","combined",0.0924050632911392,0.221
20,"PSI","max","global","combined",-0.0582278481012658,0.428
20,"PSI","mean","global","combined",0.0424050632911392,0.582
20,"PSI","median","global","combined",0.0981012658227848,0.193
20,"PSI","slope","global","combined",0.782911392405063,0.001
20,"PSI","range","global","combined",-0.860759493670886,0.001
20,"PSI","variance","global","combined",-0.873417721518987,0.001
20,"PSI","mean_lower","global","combined",-0.0620253164556962,0.398
20,"PSI","mean_upper","global","combined",0.10253164556962,0.161
20,"RPI","min","global","combined",-0.467088607594937,0.001
20,"RPI","max","global","combined",-0.311392405063291,0.001
20,"RPI","mean","global","combined",-0.413291139240506,0.001
20,"RPI","median","global","combined",-0.466455696202532,0.001
20,"RPI","slope","global","combined",-0.542405063291139,0.001
20,"RPI","range","global","combined",0.618987341772152,0.001
20,"RPI","variance","global","combined",0.618987341772152,0.001
20,"RPI","mean_lower","global","combined",-0.29873417721519,0.001
20,"RPI","mean_upper","global","combined",-0.474683544303797,0.001
20,"PQ","min","global","combined",-0.0860759493670886,0.245
20,"PQ","max","global","combined",0.069620253164557,0.364
20,"PQ","mean","global","combined",-0.0322784810126582,0.669
20,"PQ","median","global","combined",-0.0867088607594937,0.291
20,"PQ","slope","global","combined",-0.696835443037975,0.001
20,"PQ","range","global","combined",1,0.001
20,"PQ","variance","global","combined",0.943037974683544,0.001
20,"PQ","mean_lower","global","combined",0.0772151898734177,0.333
20,"PQ","mean_upper","global","combined",-0.0962025316455696,0.179
20,"PR","min","global","combined",-0.0860759493670886,0.259
20,"PR","max","global","combined",0.069620253164557,0.353
20,"PR","mean","global","combined",-0.0322784810126582,0.673
20,"PR","median","global","combined",-0.0867088607594937,0.27
20,"PR","slope","global","combined",-0.696835443037975,0.001
20,"PR","range","global","combined",1,0.001
20,"PR","variance","global","combined",0.943037974683544,0.001
20,"PR","mean_lower","global","combined",0.0772151898734177,0.339
20,"PR","mean_upper","global","combined",-0.0962025316455696,0.213
20,"NRW","min","global","combined",-0.0860759493670886,0.248
20,"NRW","max","global","combined",0.069620253164557,0.351
20,"NRW","mean","global","combined",-0.0322784810126582,0.691
20,"NRW","median","global","combined",-0.0867088607594937,0.27
20,"NRW","slope","global","combined",-0.696835443037975,0.001
20,"NRW","range","global","combined",1,0.001
20,"NRW","variance","global","combined",0.943037974683544,0.001
20,"NRW","mean_lower","global","combined",0.0772151898734177,0.315
20,"NRW","mean_upper","global","combined",-0.0962025316455696,0.207
20,"ESP","min","global","combined",-0.45126582278481,0.001
20,"ESP","max","global","combined",-0.298101265822785,0.001
20,"ESP","mean","global","combined",-0.4,0.001
20,"ESP","median","global","combined",-0.455696202531646,0.001
20,"ESP","slope","global","combined",-0.584810126582278,0.001
20,"ESP","range","global","combined",0.624683544303797,0.001
20,"ESP","variance","global","combined",0.638607594936709,0.001
20,"ESP","mean_lower","global","combined",-0.279113924050633,0.001
20,"ESP","mean_upper","global","combined",-0.463924050632911,0.001
20,"CEV","min","global","combined",-0.458860759493671,0.001
20,"CEV","max","global","combined",-0.305696202531646,0.001
20,"CEV","mean","global","combined",-0.407594936708861,0.001
20,"CEV","median","global","combined",-0.462025316455696,0.001
20,"CEV","slope","global","combined",-0.579746835443038,0.001
