"resolution","score","stat","analysis","genotype_form","correlation","p_value"
5,"RDPI","range","global","combined",0.737341772151899,0.001
5,"RDPI","variance","global","combined",0.736708860759494,0.001
5,"RDPI","mean_lower","global","combined",-0.293037974683544,0.001
5,"RDPI","mean_upper","global","combined",-0.303164556962025,0.001
5,"ESPI","min","global","combined",-0.187341772151899,0.012
5,"ESPI","max","global","combined",0.0778481012658228,0.313
5,"ESPI","mean","global","combined",-0.0329113924050633,0.656
5,"ESPI","median","global","combined",-0.0284810126582278,0.707
5,"ESPI","slope","global","combined",-0.130379746835443,0.07
5,"ESPI","range","global","combined",1,0.001
5,"ESPI","variance","global","combined",0.95253164556962,0.001
5,"ESPI","mean_lower","global","combined",-0.0354430379746835,0.615
5,"ESPI","mean_upper","global","combined",-0.0506329113924051,0.496
5,"ESPIID","min","global","combined",-0.168987341772152,0.027
5,"ESPIID","max","global","combined",0.0936708860759494,0.209
5,"ESPIID","mean","global","combined",-0.0158227848101266,0.849
5,"ESPIID","median","global","combined",-0.00886075949367089,0.908
5,"ESPIID","slope","global","combined",-0.14873417721519,0.056
5,"ESPIID","range","global","combined",0.906962025316456,0.001
5,"ESPIID","variance","global","combined",0.916455696202532,0.001
5,"ESPIID","mean_lower","global","combined",-0.0145569620253165,0.855
5,"ESPIID","mean_upper","global","combined",-0.0411392405063291,0.608
5,"PSI","min","global","combined",0.0360759493670886,0.622
5,"PSI","max","global","combined",-0.0468354430379747,0.538
5,"PSI","mean","global","combined",-0.00443037974683544,0.964
5,"PSI","median","global","combined",-0.00379746835443038,0.972
5,"PSI","slope","global","combined",-0.195569620253165,0.011
5,"PSI","range","global","combined",-0.419620253164557,0.001
5,"PSI","variance","global","combined",-0.441772151898734,0.001
5,"PSI","mean_lower","global","combined",0.05,0.517
5,"PSI","mean_upper","global","combined",-0.0563291139240506,0.46
5,"RPI","min","global","combined",-0.441139240506329,0.001
5,"RPI","max","global","combined",-0.178481012658228,0.017
5,"RPI","mean","global","combined",-0.289240506329114,0.001
5,"RPI","median","global","combined",-0.283544303797468,0.001
5,"RPI","slope","global","combined",-0.137341772151899,0.077
5,"RPI","range","global","combined",0.737341772151899,0.001
5,"RPI","variance","global","combined",0.736708860759494,0.001
5,"RPI","mean_lower","global","combined",-0.293037974683544,0.001
5,"RPI","mean_upper","global","combined",-0.303164556962025,0.001
5,"PQ","min","global","combined",-0.187341772151899,0.018
5,"PQ","max","global","combined",0.0778481012658228,0.319
5,"PQ","mean","global","combined",-0.0329113924050633,0.669
5,"PQ","median","global","combined",-0.0284810126582278,0.733
5,"PQ","slope","global","combined",-0.130379746835443,0.079
5,"PQ","range","global","combined",1,0.001
5,"PQ","variance","global","combined",0.95253164556962,0.001
5,"PQ","mean_lower","global","combined",-0.0354430379746835,0.66
5,"PQ","mean_upper","global","combined",-0.0506329113924051,0.513
5,"PR","min","global","combined",-0.187341772151899,0.01
5,"PR","max","global","combined",0.0778481012658228,0.284
5,"PR","mean","global","combined",-0.0329113924050633,0.696
5,"PR","median","global","combined",-0.0284810126582278,0.705
5,"PR","slope","global","combined",-0.130379746835443,0.089
5,"PR","range","global","combined",1,0.001
5,"PR","variance","global","combined",0.95253164556962,0.001
5,"PR","mean_lower","global","combined",-0.0354430379746835,0.648
5,"PR","mean_upper","global","combined",-0.0506329113924051,0.525
5,"NRW","min","global","combined",-0.187341772151899,0.012
5,"NRW","max","global","combined",0.0778481012658228,0.328
5,"NRW","mean","global","combined",-0.0329113924050633,0.659
5,"NRW","median","global","combined",-0.0284810126582278,0.708
